housing_median_age,median_income,median_house_value,priceCat,person_per_household,share_bedrooms,rooms_per_household,sm_PpH,sm_RpH,proximity
33.0,4.537,495.5,above,1.875268817204301,0.24728645587541292,4.556989247311828,0.6287520183216233,1.5166621526809427,COAST
31.0,4.6528,457.1,above,1.8161290322580645,0.26106870229007634,4.225806451612903,0.5967073306604984,1.4412101187160054,COAST
24.0,4.9044,485.0,above,2.0196850393700787,0.23870967741935484,4.881889763779528,0.7029415781522329,1.585532391580546,COAST
25.0,8.8281,461.6,above,2.603290676416819,0.13734939759036144,7.586837294332724,0.9567762895499399,2.0264148108027626,COAST
13.0,9.8346,401.7,above,2.122112211221122,0.17178924259055983,6.013201320132013,0.7524119187282502,1.7939572723105344,COAST
14.0,7.1673,340.7,above,1.896457765667575,0.19594260267194458,5.506811989100817,0.6399878122798494,1.7059858693490506,COAST
25.0,5.0699,266.1,above,2.7858672376873663,0.1820388349514563,5.293361884368308,1.024559220843608,1.6664535609086841,COAST
17.0,5.2589,226.1,above,2.2167487684729066,0.2517333333333333,4.6182266009852215,0.7960416037225782,1.5300107788027786,COAST
22.0,3.8038,174.5,above,1.9087837837837838,0.23467503692762187,4.574324324324325,0.6464662768223806,1.52045899914816,COAST
26.0,1.8015,62.0,below,1.3137755102040816,0.2946685878962536,3.5408163265306123,0.27290506087327354,1.2643573012762872,COAST
26.0,2.1944,87.5,below,1.7849264705882353,0.22836245428687527,4.523897058823529,0.5793772214353823,1.5093738035351132,COAST
26.0,2.2708,67.5,below,1.3019607843137255,0.2737208147044213,3.947058823529412,0.26387142375806244,1.3729706999214202,COAST
26.0,1.9074,68.5,below,1.3278008298755186,0.26143366850470323,4.26417704011065,0.2835240623031172,1.4502492057273857,COAST
25.0,1.4617,46.9,below,1.2445561139028476,0.3192982456140351,3.341708542713568,0.2187789313251571,1.2064822159313617,COAST
26.0,1.808,58.5,below,1.28743961352657,0.27076923076923076,3.92512077294686,0.2526554503405301,1.3673971209385236,COAST
26.0,1.7675,61.3,below,1.3129935391241925,0.28139578279529764,3.8470926058865755,0.27230967461106004,1.3473176957150446,COAST
26.0,1.6111,54.3,below,1.2862453531598512,0.29334011184544995,3.6561338289962824,0.2517273954558851,1.2964062582272746,COAST
26.0,1.2813,46.7,below,1.1693290734824282,0.3654618473895582,3.182108626198083,0.15643014286121312,1.157544067044445,COAST
27.0,2.0952,71.3,below,1.2451612903225806,0.3005671077504726,3.412903225806452,0.2192650719856389,1.2275633149390528,COAST
27.0,1.7208,67.5,below,1.3508771929824561,0.2781399391568883,3.6698564593301435,0.3007541540191337,1.300152549402445,COAST
26.0,2.925,176.0,above,3.438073394495413,0.24253731343283583,4.302752293577981,1.2349112547535634,1.4592548862171355,COAST
30.0,4.525,186.0,above,3.4800613496932513,0.2136094674556213,5.184049079754601,1.2470499228531886,1.6455864265504114,COAST
26.0,2.7589,137.5,below,5.372282608695652,0.28002894356005786,3.755434782608696,1.681252885001686,1.3232040661586844,COAST
25.0,6.394,316.7,above,3.086021505376344,0.12504517528008674,7.438172043010753,1.1268827226063651,2.0066251255137795,COAST
27.0,4.25,214.8,above,3.1746880570409983,0.20206540447504304,5.17825311942959,1.1552093777669654,1.6444677637633154,COAST
26.0,5.7157,231.2,above,3.36,0.16025426564068251,6.292631578947368,1.2119409739751128,1.8393793582492965,COAST
25.0,5.742,221.9,above,3.168354430379747,0.18258064516129033,5.886075949367089,1.153212345970707,1.7725895531203348,COAST
16.0,7.0879,338.8,above,2.9562289562289563,0.12705314009661836,6.96969696969697,1.083914454832417,1.9415717474567151,COAST
16.0,5.2001,235.6,above,2.1026058631921822,0.17301038062283736,6.118892508143323,0.7431774626994999,1.8113811174268264,COAST
26.0,5.3559,235.8,above,2.888888888888889,0.16627172195892576,5.741496598639456,1.0608719606852626,1.7477199078172208,COAST
26.0,6.128,248.2,above,3.295798319327731,0.15851119208745446,6.457142857142857,1.1926484206507164,1.8651869377828723,COAST
26.0,5.5599,234.1,above,3.185929648241206,0.1643761789275128,6.21608040201005,1.1587441297127334,1.8271395476679955,COAST
25.0,6.0609,264.9,above,2.9326298701298703,0.1558569667077682,6.582792207792208,1.0758995870541752,1.8844590030159936,COAST
24.0,3.8158,180.0,above,3.4585492227979273,0.207503234152652,5.006476683937824,1.240849201369519,1.6107324109967462,COAST
37.0,3.3438,199.6,above,2.868131868131868,0.21677215189873417,4.6300366300366305,1.0536609008058433,1.5325647795218431,COAST
30.0,3.0909,184.4,above,3.1435406698564594,0.2485207100591716,4.447368421052632,1.1453497665197996,1.4923125551966878,COAST
29.0,4.7404,207.5,above,3.640322580645161,0.18443218123729305,5.553225806451613,1.2920722987783984,1.7143789852993867,COAST
26.0,4.506,240.0,above,2.6522327469553453,0.18228782287822878,5.500676589986468,0.9754018312763613,1.7048711010337092,COAST
16.0,4.4261,304.7,above,2.8375757575757574,0.19585849870578084,5.619393939393939,1.0429500811562298,1.7262238181249614,COAST
17.0,4.375,248.1,above,2.4771573604060912,0.1994655468600878,5.318781725888325,0.9071116771151586,1.6712442782361308,COAST
22.0,6.6539,284.9,above,3.6484848484848484,0.14744801512287334,6.412121212121212,1.2943119714082405,1.858190138517664,COAST
29.0,3.1902,202.4,above,3.615686274509804,0.2035060975609756,5.145098039215687,1.2852816783981678,1.6380444243456083,COAST
28.0,4.0194,197.4,above,3.248427672955975,0.20279937791601865,5.05503144654088,1.1781710863394617,1.6203840733315975,COAST
30.0,3.369,190.9,above,3.7632311977715878,0.23027989821882952,4.378830083565459,1.32527794947192,1.476781584500873,COAST
17.0,1.9439,177.7,above,2.100143061516452,0.28958742632612966,3.6409155937052935,0.7420054669406506,1.2922351867508128,COAST
22.0,3.3125,191.8,above,3.172274562584118,0.24933862433862433,4.069986541049798,1.1544488582183718,1.4036396925816643,COAST
23.0,2.1375,150.0,above,4.194092827004219,0.33354797166773986,3.2763713080168775,1.4336770655214428,1.1867365014536104,COAST
24.0,4.4545,192.5,above,2.313397129186603,0.2154255319148936,4.497607655502392,0.838717062928538,1.5035456232992386,COAST
27.0,5.1345,210.6,above,3.607981220657277,0.17712334613743064,5.5,1.2831483972692255,1.7047480922384253,COAST
34.0,5.1507,207.5,above,3.7071005917159763,0.16643026004728131,6.257396449704142,1.3102500594130495,1.8337641959973596,COAST
33.0,5.0091,211.5,above,3.3333333333333335,0.16250465896384644,5.883771929824562,1.2039728043259361,1.7721980409112381,COAST
25.0,3.6289,195.8,above,3.6467532467532466,0.2296759522455941,4.568831168831169,1.2938372502979723,1.519257410449774,COAST
33.0,5.422,204.1,above,3.371212121212121,0.17159336697909156,5.253787878787879,1.2152723595798693,1.6589493171685155,COAST
32.0,5.8362,217.5,above,3.6580882352941178,0.1671372106154715,6.511029411764706,1.2969406708625955,1.8734975714868363,COAST
35.0,3.9855,191.9,above,3.9400630914826498,0.16843629343629343,6.5362776025236595,1.371196736248297,1.877367829502093,COAST
26.0,2.2981,177.7,above,3.483760683760684,0.2788416627744045,3.6598290598290597,1.2481123665508136,1.2974164413578262,COAST
24.0,3.4327,192.8,above,2.602272727272727,0.20166163141993956,5.015151515151516,0.9563851890760331,1.6124636333506375,COAST
29.0,3.0263,194.2,above,2.8406374501992033,0.2537840565085772,3.948207171314741,1.044028481282512,1.3732615951982041,COAST
28.0,3.5139,211.7,above,2.5328947368421053,0.2094960433152853,5.265350877192983,0.9293628134415078,1.6611477867068671,COAST
14.0,2.9083,179.2,above,3.198697068403909,0.28482142857142856,3.6482084690553744,1.1627435607672687,1.294236216701943,COAST
12.0,3.0625,208.8,above,3.1347305389221556,0.2648,3.7425149700598803,1.1425432178938364,1.3197578373196464,COAST
21.0,3.0,221.2,above,1.8226779252110976,0.23612937154877728,4.587454764776839,0.6003068071374446,1.5233253527929647,COAST
7.0,5.2077,181.3,above,2.1682242990654204,0.20136518771331058,5.4766355140186915,0.7739085372044037,1.7004909551151064,COAST
27.0,5.635,218.9,above,2.993197278911565,0.155,6.802721088435374,1.0963421401335707,1.9173226922034008,COAST
24.0,5.8053,255.9,above,3.08135593220339,0.15196850393700786,6.4576271186440675,1.125369737837659,1.8652619312209815,COAST
32.0,5.0866,223.5,above,2.8482328482328483,0.1657718120805369,6.1954261954261955,1.0466987487164094,1.823811309393689,COAST
25.0,7.1572,294.9,above,3.079696394686907,0.13420339817778873,7.705882352941177,1.124831018973229,2.0419839791449355,COAST
26.0,5.8914,237.6,above,3.2723214285714284,0.16707385829731253,5.938616071428571,1.1854996500316115,1.7814761216214388,COAST
32.0,4.1548,216.6,above,2.811783960720131,0.19868379818238796,5.222585924713584,1.0338191433726054,1.6529926671066482,COAST
30.0,5.4372,223.2,above,3.232911392405063,0.1638211382113821,6.227848101265823,1.1733830911314174,1.8290308640252866,COAST
28.0,5.5446,228.9,above,3.1660649819494586,0.16562962962962963,6.092057761732852,1.1524894861848445,1.8069859165593465,COAST
19.0,5.9357,207.4,above,2.566371681415929,0.18051359516616314,5.8584070796460175,0.9424931042681791,1.7678777372246677,COAST
26.0,5.1061,257.5,above,2.8053691275167787,0.15092453773113443,6.714765100671141,1.0315351265792971,1.904308848078329,COAST
26.0,6.0,233.1,above,3.1260053619302948,0.16090482287665386,6.281501340482574,1.139755947266622,1.8376090188639802,COAST
25.0,6.6453,270.1,above,2.97951582867784,0.148564997186269,6.618249534450651,1.091760813719008,1.889830914205732,COAST
26.0,5.8426,259.4,above,2.8523725834797893,0.15293794618341572,6.4007029876977155,1.0481511333882603,1.8564078261612225,COAST
25.0,5.7705,247.1,above,2.867132867132867,0.15477792732166892,6.494755244755245,1.0533125294384462,1.8709949657720617,COAST
29.0,6.0553,369.4,above,2.4653130287648053,0.16680272108843539,6.218274111675127,0.9023187887891065,1.8274923942408388,COAST
34.0,7.1221,384.5,above,2.606361829025845,0.14543889845094665,6.930417495029821,0.9579553136639607,1.935920055980227,COAST
34.0,7.6144,376.2,above,2.845959595959596,0.13908450704225353,7.171717171717172,1.0459003027852958,1.9701451199007713,COAST
26.0,6.6137,342.7,above,2.8783783783783785,0.13886300093196646,7.25,1.0572270725052555,1.9810014688665833,COAST
34.0,5.8283,362.4,above,2.7393767705382435,0.15487262434290336,7.005665722379604,1.0077304385199974,1.9467192105881195,COAST
31.0,6.6312,360.1,above,2.7191011235955056,0.14582840935948949,6.791332263242376,1.0003013564245467,1.9156471319326145,COAST
34.0,5.5767,372.0,above,3.03757225433526,0.15172715347616966,6.609826589595376,1.1110585958192267,1.888557418965057,COAST
30.0,6.9324,364.7,above,2.678743961352657,0.13997915943035777,6.954106280193237,0.9853480135250526,1.9393323167868615,COAST
25.0,5.0102,340.1,above,2.1805094130675524,0.1817327570005638,5.892580287929126,0.7795585252221401,1.773693981179384,COAST
23.0,6.1142,240.4,above,3.277722277722278,0.1617462311557789,6.361638361638362,1.1871487536458811,1.8502859482089984,COAST
23.0,5.7837,258.0,above,3.7196029776674937,0.16147202403304545,6.607940446650124,1.3136169361559147,1.8882720238672492,COAST
24.0,5.875,193.8,above,4.0,0.16666666666666666,10.5,1.3862943611198906,2.3513752571634776,COAST
16.0,8.4952,359.6,above,3.2144522144522143,0.13294993234100136,6.89044289044289,1.1676569588652848,1.9301353631400755,COAST
16.0,5.32,219.5,above,2.289230769230769,0.17433474260134296,6.186153846153847,0.8282158525033544,1.8223135440075913,COAST
18.0,8.7015,390.9,above,2.801762114537445,0.1271236086701816,7.5198237885462555,1.0302485458587194,2.017542705313038,COAST
25.0,6.0,353.5,above,2.7381546134663344,0.1397814910025707,7.760598503740648,1.0072841947629068,2.049059457991713,COAST
25.0,6.6264,359.1,above,2.874233128834356,0.1400679117147708,7.226993865030675,1.0557859008717145,1.9778231634047696,COAST
22.0,7.3463,355.6,above,3.0258780036968576,0.13883399209486166,7.482439926062846,1.1072012985246533,2.01255893212082,COAST
33.0,5.0261,245.1,above,2.8550420168067228,0.17355679702048418,5.640756302521009,1.0490865599197237,1.730018152711545,COAST
21.0,4.8,196.9,above,2.547169811320755,0.22950819672131148,4.60377358490566,0.9349828648863077,1.52687631174108,COAST
26.0,6.4288,320.7,above,3.0976,0.14111261872455902,7.0752,1.1306276181001207,1.95659571168099,COAST
22.0,4.1379,212.5,above,2.512376237623762,0.23361522198731502,4.683168316831683,0.9212290135147375,1.5439748716506734,COAST
20.0,3.6217,195.3,above,3.0822368421052633,0.24147933284989123,4.536184210526316,1.1256555808322006,1.51208617638708,COAST
17.0,3.6442,193.1,above,2.1823308270676693,0.22714227142271423,4.584586466165414,0.7803934923562472,1.5226999088742759,COAST
19.0,3.2465,277.4,above,3.9747634069400632,0.19055287171229202,5.8769716088328074,1.3799652260682431,1.7710415967243078,COAST
21.0,4.5395,256.0,above,2.828166519043401,0.1817907292767628,5.866253321523472,1.03962862856512,1.7692161543353175,COAST
21.0,6.983,329.7,above,3.5091743119266057,0.13353783231083843,7.477064220183486,1.255380771037447,2.011840231011719,COAST
19.0,4.6681,320.7,above,3.0989304812834226,0.18338488731771985,6.050802139037433,1.1310570459252198,1.8001908482190054,COAST
26.0,5.844,273.9,above,3.197530864197531,0.1551766138855055,6.334876543209877,1.162378907027099,1.8460703255342539,COAST
20.0,4.055,201.9,above,3.4346289752650176,0.20967741935483872,5.257950530035336,1.2339089068172016,1.6597413177497995,COAST
25.0,5.123,159.6,above,2.762264150943396,0.18023255813953487,5.841509433962264,1.0160506879750892,1.76498922816345,COAST
25.0,4.5833,190.9,above,2.325301204819277,0.1751990898748578,6.354216867469879,0.8438495811082877,1.8491186661225882,COAST
25.0,5.4216,263.0,above,3.380514705882353,0.14669716900200172,6.428308823529412,1.2180279777483785,1.8607114902074333,COAST
22.0,8.5407,398.8,above,3.546195652173913,0.1298413869420878,7.366847826086956,1.265875381587863,1.9969899113297345,COAST
22.0,3.8792,218.2,above,2.7457627118644066,0.24299065420560748,4.715254237288136,1.0100588913266646,1.5508028355836232,COAST
21.0,3.3155,237.5,above,2.1856060606060606,0.23633305298570226,4.503787878787879,0.7818931633617834,1.5049187935444657,COAST
17.0,5.6093,244.4,above,2.4838709677419355,0.18692598595353863,5.970967741935484,0.9098182173685376,1.7869090150943054,COAST
17.0,3.6815,245.3,above,2.3566739606126914,0.2190082644628099,4.765864332603939,0.8572512862621838,1.561478912598701,COAST
20.0,6.0162,318.5,above,2.7012711864406778,0.17430503380916604,5.639830508474576,0.9937224720069711,1.7298540133695015,COAST
19.0,4.7466,258.3,above,2.9837587006960558,0.17585513078470824,5.765661252900232,1.0931838146938169,1.7519198484269813,COAST
16.0,3.2933,260.0,above,2.293103448275862,0.28797190517998245,3.9275862068965517,0.8299061176753344,1.3680250404666625,COAST
34.0,4.225,198.4,above,2.9985528219971056,0.20387137059007182,4.635311143270623,1.0981297796117038,1.5337033258414883,COAST
25.0,4.625,229.6,above,3.2770137524557956,0.17557755775577558,5.952848722986247,1.1869325663681694,1.783869881952892,COAST
25.0,3.175,132.8,below,2.875,0.25390625,4.173913043478261,1.0560526742493137,1.4288539755386864,COAST
22.0,4.53,226.4,above,2.754162585700294,0.19924385633270322,5.181194906953967,1.01311343476589,1.6450357066876795,COAST
24.0,5.7018,286.7,above,3.437593984962406,0.15708989805375348,6.490225563909775,1.2347718036989017,1.8702972857221711,COAST
21.0,4.88,343.9,above,2.8313432835820898,0.1662014717076884,5.882089552238806,1.0407512575500026,1.771912064809992,COAST
21.0,8.6123,386.7,above,3.556451612903226,0.12412412412412413,8.056451612903226,1.2687633098418092,2.086473213043517,COAST
17.0,3.8512,163.8,above,2.219560878243513,0.2615306639635073,3.93812375249501,0.7973093737256629,1.3707044049377506,COAST
24.0,4.6458,213.4,above,2.457680250783699,0.16947024855636456,6.24294670846395,0.8992179175655632,1.8314522998368543,COAST
22.0,5.8527,241.0,above,3.4276827371695178,0.15380823268424945,6.309486780715397,1.2318844460351857,1.842054338968828,COAST
27.0,5.6846,216.1,above,3.7203219315895373,0.17224080267558528,6.016096579476861,1.313810205290496,1.7944386402881034,COAST
26.0,5.2542,234.6,above,3.06,0.17320650019817677,5.6066666666666665,1.1184149159642893,1.7239563658766923,COAST
26.0,5.7089,237.4,above,3.276243093922652,0.1559834938101788,6.694290976058932,1.1866973677318997,1.9012550700336843,COAST
19.0,4.535,289.3,above,3.1490683229813663,0.18272980501392758,5.574534161490683,1.1471066386067201,1.7182087553779708,COAST
24.0,5.6094,279.2,above,3.2732394366197184,0.15539632781012092,6.290140845070423,1.1857801479364407,1.838983462364742,COAST
23.0,5.777,315.9,above,3.4435146443514646,0.14974457215836526,6.552301255230126,1.2364926487455592,1.8798163246192379,COAST
25.0,6.1737,313.1,above,3.3480662983425415,0.13585434173669467,7.889502762430939,1.2083829548034888,2.065533111633704,COAST
18.0,7.5057,328.5,above,3.5330882352941178,0.15049614112458654,6.669117647058823,1.2621723426742952,1.8974875643790845,COAST
16.0,3.8426,344.4,above,3.462724935732648,0.212998361551065,4.70694087403599,1.2420558327919178,1.5490382010560644,COAST
29.0,4.9803,208.6,above,2.831763122476447,0.19480191773908656,5.33378196500673,1.0408995291398413,1.6740605484726758,COAST
29.0,3.9628,215.6,above,2.7021943573667713,0.18475935828877005,5.862068965517241,0.9940641678788485,1.7685026070637877,COAST
28.0,4.0156,196.0,above,2.8048192771084337,0.22219341457091005,4.646987951807229,1.0313391080606849,1.5362192574175841,COAST
26.0,3.1497,217.6,above,2.749086479902558,0.24668141592920353,4.404384896467723,1.0112686673651075,1.482600612059639,COAST
21.0,3.7885,204.5,above,2.7152777777777777,0.2222222222222222,4.75,0.9988942604093651,1.55814461804655,COAST
10.0,4.1591,192.3,above,2.8744588744588744,0.22915062868873493,5.623376623376624,1.0558644389546403,1.726932306148806,COAST
18.0,4.4583,190.1,above,2.846948356807512,0.206758304696449,4.918309859154929,1.0462476686187367,1.5929649469241316,COAST
34.0,5.1155,200.9,above,3.4742589703588145,0.17633543940264215,5.43213728549142,1.2453812103366977,1.6923326634074642,COAST
26.0,5.6677,220.7,above,3.2741116751269037,0.16353543979504698,5.944162436548224,1.186046588057784,1.782409634859729,COAST
31.0,5.3416,213.0,above,2.917847025495751,0.17117585848074923,5.444759206798867,1.0708460242903848,1.6946535325969412,COAST
30.0,4.0865,203.7,above,3.172566371681416,0.19310344827586207,5.132743362831858,1.1545408413273346,1.6356402848281244,COAST
23.0,3.9156,224.1,above,2.8615537848605577,0.20764331210191084,5.473107569721115,1.051364758727615,1.6998465665860472,COAST
29.0,3.8864,209.3,above,3.1625,0.21656976744186046,5.16,1.1513628540536387,1.6409365794934714,COAST
29.0,4.6326,195.2,above,3.74375,0.19993466187520417,4.7828125,1.3200877828816224,1.565028762591695,COAST
34.0,4.5083,188.0,above,2.79126213592233,0.1901669758812616,5.233009708737864,1.0264938720077692,1.6549865826793613,COAST
29.0,3.4306,194.2,above,3.029850746268657,0.19592544429995665,5.7388059701492535,1.1085133596508212,1.7472511695547326,COAST
28.0,4.5,202.1,above,2.6301369863013697,0.20453990724920673,5.102117061021171,0.9670359308793903,1.6296555636001095,COAST
35.0,5.1775,213.4,above,3.3201692524682653,0.17114738358137302,5.875881523272215,1.2000157612880946,1.7708560952887897,COAST
35.0,4.4821,214.1,above,3.6051724137931034,0.16210768787791535,5.9879310344827585,1.2823695958881685,1.789745949203609,COAST
30.0,5.4746,226.4,above,3.2220828105395234,0.17381300983057937,5.998745294855709,1.1700279860196368,1.7915503298358884,COAST
36.0,3.4167,187.2,above,3.310502283105023,0.20035149384885764,5.19634703196347,1.197099925038174,1.6479558848697755,COAST
34.0,4.9777,212.6,above,3.148026315789474,0.1570841889117043,6.407894736842105,1.1467756900467325,1.8575307827962588,COAST
33.0,4.0455,197.2,above,2.8493827160493828,0.20360448124695568,5.069135802469136,1.0471023799615058,1.6231703499123944,COAST
32.0,3.875,203.0,above,3.162921348314607,0.1686746987951807,6.52808988764045,1.1514960778476053,1.8761143871197714,COAST
35.0,5.2548,192.6,above,3.4384057971014492,0.16375677302829622,6.018115942028985,1.2350079328927779,1.794774243896145,COAST
34.0,5.103,207.0,above,3.9176136363636362,0.16498316498316498,5.90625,1.3654827021952047,1.7760111122599158,COAST
30.0,4.0039,195.1,above,2.959866220735786,0.20981278244028406,5.1806020066889635,1.0851440716172431,1.6449212670261824,COAST
29.0,2.8169,165.1,above,3.898222940226171,0.2411965164710337,4.266558966074314,1.3605207929404357,1.4508076396125362,COAST
25.0,3.139,185.7,above,2.7975951903807617,0.25441083805923126,4.240480961923848,1.0287601875707992,1.4446766972266714,COAST
20.0,3.0252,178.0,above,3.308219178082192,0.2559322033898305,4.041095890410959,1.1964100319442363,1.3965159151914286,COAST
28.0,4.7083,268.1,above,2.6964285714285716,0.17795566502463053,5.8,0.9919281460797752,1.7578579175523736,COAST
19.0,3.369,269.6,above,3.190615835777126,0.27266387726638774,4.205278592375366,1.1602139501323712,1.4363405438760488,COAST
15.0,4.2422,159.4,above,2.3927893738140416,0.24673629242819844,4.3605313092979125,0.8724597874235571,1.4725939098673386,COAST
42.0,3.9559,161.1,above,3.140127388535032,0.20670773442847365,4.6528662420382165,1.144263368694382,1.5374834258424461,COAST
18.0,2.735,170.8,above,3.5069337442218798,0.273972602739726,4.049306625577812,1.2547420785421315,1.3985456629004112,COAST
16.0,3.1205,174.0,above,2.781456953642384,0.295441089402013,3.728476821192053,1.0229748744624896,1.315999791324766,COAST
13.0,2.95,165.6,above,2.935064935064935,0.2607861936720997,4.515151515151516,1.076729577418602,1.507438744478979,COAST
17.0,3.0147,217.0,above,3.1065420560747663,0.2300771208226221,4.3626168224299064,1.133510228519387,1.4730720659504948,COAST
34.0,3.59,161.9,above,2.986254295532646,0.24778046811945117,4.257731958762887,1.0940198580938996,1.44873661445765,COAST
20.0,2.9,176.1,above,2.849290780141844,0.265740338688667,4.083333333333333,1.0470701142394536,1.4069136483226263,COAST
18.0,7.1425,393.7,above,2.9379310344827587,0.14869003062266076,6.75632183908046,1.077705603848796,1.9104786353302332,COAST
25.0,6.6704,240.6,above,3.0180722891566263,0.14966186415760072,6.829317269076305,1.1046183127283216,1.9212247079825424,COAST
21.0,4.5033,160.5,above,2.5698380566801617,0.19634263715110684,5.258097165991903,0.9438428839568106,1.65976920578546,COAST
23.0,8.5621,347.8,above,3.3993055555555554,0.14495499763145428,7.329861111111111,1.2235711623945644,1.9919565677123747,COAST
17.0,5.1315,181.8,above,2.253687315634218,0.18584548892490546,5.460176991150442,0.8125676817860702,1.6974812051930472,COAST
17.0,2.8649,137.5,below,2.8106796116504853,0.2557471264367816,4.223300970873787,1.0334263087834141,1.4406170428590483,COAST
9.0,5.0731,185.1,above,2.0,0.20758928571428573,5.071698113207547,0.6931471805599453,1.6236756950968727,COAST
11.0,6.2427,218.5,above,2.690677966101695,0.16987620357634112,6.161016949152542,0.9897931938670816,1.8182418530678546,COAST
15.0,9.0683,367.4,above,3.7870722433460076,0.14259405419626414,7.226235741444867,1.3315932254068337,1.977718256251539,COAST
16.0,6.0394,321.6,above,3.6855345911949686,0.14977533699450823,6.29874213836478,1.304415587356781,1.8403499528856415,COAST
14.0,10.2252,462.8,above,3.230769230769231,0.14734561213434452,7.1,1.1727202608218317,1.9600947840472698,COAST
33.0,1.7083,143.8,below,2.369565217391304,0.20767982693347756,20.097826086956523,0.8627064857400486,3.0006116543380847,INLAND
30.0,2.1987,124.0,below,2.5483870967741935,0.19570325612621686,24.024193548387096,0.9354606479818752,3.1790613871082454,INLAND
22.0,1.1912,170.0,above,2.3333333333333335,0.16809760506100316,52.69047619047619,0.8472978603872037,3.9644347217676814,INLAND
15.0,4.1316,200.0,above,2.5921052631578947,0.16821994408201305,28.236842105263158,0.9524703884516574,3.340627582904313,INLAND
25.0,3.0375,171.9,above,2.1379310344827585,0.17779824965453708,18.71551724137931,0.7598385550586174,2.9293529787719272,INLAND
21.0,3.9722,127.8,below,2.1458333333333335,0.18518518518518517,17.25,0.7635279773217449,2.847812143477369,INLAND
18.0,3.6563,146.9,below,2.1717791411042944,0.21139166177334115,10.447852760736197,0.7755467123270121,2.346396479855926,INLAND
32.0,2.9125,145.8,below,2.172248803827751,0.21318289786223277,8.057416267942584,0.775762946076537,2.086592942837461,INLAND
25.0,5.75,176.6,above,2.08974358974359,0.2085080886758538,21.397435897435898,0.7370413741171706,3.0632710969722434,INLAND
14.0,4.1016,283.3,above,2.1363636363636362,0.17510853835021709,20.939393939393938,0.7591051483517427,3.0416322623011895,INLAND
17.0,3.5667,179.2,above,2.0634920634920637,0.18492426910884113,15.02116402116402,0.7243997240640498,2.7094601414133286,INLAND
18.0,5.5456,360.0,above,2.2735849056603774,0.14618200836820083,36.075471698113205,0.8213578393785879,3.585613180059225,INLAND
17.0,3.9375,213.2,above,2.525,0.16283783783783784,18.5,0.9262410627273231,2.917770732084279,INLAND
20.0,3.087,196.9,above,2.3505747126436782,0.17263652378156194,9.78735632183908,0.8546598568282727,2.2810913814481593,INLAND
18.0,4.5795,158.3,above,2.5987654320987654,0.17461024498886416,13.858024691358025,0.9550364984499974,2.6288644649439705,INLAND
21.0,3.1193,153.3,above,2.566666666666667,0.19101497504159734,20.033333333333335,0.9426080401915286,2.997397552873052,INLAND
19.0,4.8182,146.9,below,2.4134615384615383,0.17525773195876287,16.78846153846154,0.8810620399904112,2.820691837258175,INLAND
20.0,4.962,169.5,above,2.401315789473684,0.16465540359345668,24.532894736842106,0.8760168327362151,3.2000148593325446,INLAND
21.0,3.01,163.5,above,2.5064377682403434,0.2135014233428223,10.553648068669528,0.9188625292625265,2.356471588650492,INLAND
30.0,2.65,123.8,below,2.3943661971830985,0.19797382861967075,11.12206572769953,0.8731185600089463,2.4089310384493605,INLAND
24.0,4.1364,154.5,above,2.778947368421053,0.21949038891372374,23.54736842105263,1.0220722115457754,3.1590140698895888,INLAND
24.0,1.7609,99.3,below,2.922178988326848,0.26591760299625467,6.233463035019455,1.0723295668689148,1.8299320427330847,INLAND
22.0,3.0057,93.6,below,2.6871345029239766,0.2472932005197055,6.751461988304094,0.9884753852930819,1.9097590722918902,INLAND
32.0,1.8269,225.0,above,2.722772277227723,0.32962138084632514,4.445544554455446,1.001650580825312,1.4919023709009949,INLAND
26.0,2.6023,139.3,below,2.2246376811594204,0.20259067357512953,13.985507246376812,0.7995940624299925,2.6380215967417264,INLAND
13.0,3.653,146.8,below,2.7245409015025044,0.1840291325269866,6.418196994991653,1.002299937408603,1.8591372363567862,INLAND
30.0,2.8155,101.0,below,2.232876712328767,0.23449131513647642,5.52054794520548,0.8032907596583713,1.7084771207982918,INLAND
19.0,2.2917,118.2,below,2.6793478260869565,0.25,5.695652173913044,0.9855734164337044,1.739703107272002,INLAND
15.0,2.6319,97.7,below,2.406113537117904,0.21665174574753804,4.877729257641922,0.8780128055986748,1.5846797955149612,INLAND
18.0,2.5373,143.0,below,2.1514930808448653,0.2178126442085833,4.734887108521486,0.7661620573233541,1.5549578844364977,INLAND
27.0,2.4273,138.4,below,2.211565585331453,0.21973224679860304,4.846262341325811,0.7937006743782257,1.5782077565720185,INLAND
17.0,4.2917,184.3,above,2.5232273838630808,0.1681728880157171,6.222493887530562,0.9255387899987063,1.8281707729418213,INLAND
41.0,2.6701,139.0,below,2.3661971830985915,0.21694036300777875,4.8887323943661976,0.8612841023619435,1.5869330458264252,INLAND
52.0,1.7375,122.2,below,1.9661654135338347,0.21953125,4.81203007518797,0.6760851552832239,1.5711190481319637,INLAND
20.0,5.2903,239.4,above,2.8446601941747574,0.15464426877470355,6.550161812297735,1.0454436207874316,1.8794897535096107,INLAND
17.0,3.3802,216.5,above,2.4533527696793005,0.18156495315269688,5.756559766763848,0.8974555664649209,1.7503400335607642,INLAND
23.0,4.2723,193.1,above,2.632107023411371,0.1807738814993954,5.531772575250836,0.9677846750267167,1.7105083021929504,INLAND
